4
73-1 A low input
12,35,3
113.0000, 92.0000, 20.6800, 27.6800, 10.2000, 21.3000, 25.6800, 26.0183, 0.854366,127.5800, 48.3600,0.531017
103.0000, 98.0000, 22.2100, 24.0000, 11.0000, 21.5000, 20.4600, 24.0175, 0.819907,111.7200, 46.2100,0.442761
109.9000, 96.0000, 25.5000, 18.4300, 11.5000, 20.2500, 13.6000, 23.1214, 0.756087, 96.1000, 43.9300,0.309583
112.2000, 94.0000, 25.8200, 23.6700, 12.3000, 20.8700, 19.2200, 25.8980, 0.726276,105.8000, 49.4900,0.388361
103.2000, 93.0000, 25.8000, 27.6300,  9.8000, 19.6000, 24.1200, 23.1747, 0.853440,153.0980, 53.4300,0.451432
104.7000, 93.0000, 16.7100, 27.4200,  9.6000, 19.8000, 23.7400, 23.2252, 0.862088,144.4400, 44.1300,0.537956
107.5000, 94.0000, 25.8400, 27.5250,  9.7000, 19.7000, 23.9300, 23.1993, 0.857638,148.7690, 53.3650,0.448421
106.9000, 92.0000, 17.5300, 23.5000,  8.4000, 19.8200, 21.8700, 25.6796, 0.918732,104.1000, 41.0300,0.533025
110.6000, 93.0000, 26.2100, 21.5600, 10.6000, 19.7100, 19.2300, 27.2476, 0.851292,119.1600, 47.7700,0.402554
109.0000, 91.0000, 21.4500, 29.8400, 11.4000, 19.4600, 26.4000, 26.4823, 0.847076,106.7200, 51.2900,0.514720
108.1000, 91.0000, 19.3200, 32.4300, 10.4000, 20.6400, 30.0500, 26.2524, 0.927067,125.3200, 51.7500,0.580676
103.2000, 92.0000, 16.4700, 23.8900,  9.2000, 19.7300, 21.5500, 25.8094, 0.909211,120.9400, 40.3600,0.533944
106.8000, 91.0000, 21.6600, 26.5300, 10.3000, 19.6800, 22.3200, 26.5045, 0.890801,120.8800, 48.1900,0.463167
115.3000, 94.0000, 20.9000, 29.3300,  8.2000, 23.7400, 23.3300, 22.0033, 0.864354,127.9800, 50.2300,0.464463
113.9000, 92.0000, 20.4200, 19.0700,  7.2000, 23.6000, 15.7200, 25.0617, 0.725134,145.3800, 39.4900,0.398075
112.8000, 92.0000, 17.1800, 18.1400,  6.9000, 23.9600, 15.1400, 24.7554, 0.617709,152.2400, 35.3200,0.428652
 95.8000, 95.0000, 22.0700, 24.9800, 16.1000, 19.3150, 22.6250, 22.8163, 0.895361, 74.1600, 47.0500,0.480871
102.6000, 95.0000, 24.0200, 24.6300, 15.8000, 19.1800, 22.1900, 21.1320, 0.901770, 77.9800, 48.6500,0.456115
104.2000, 91.0000, 26.3000, 25.3300, 16.4000, 19.4500, 23.0600, 24.7119, 0.888257, 70.3400, 51.6300,0.446640
 88.6000, 96.0000, 27.1800, 35.1200, 13.1000, 24.5000, 23.9600, 23.3714, 0.774994,160.4400, 62.3000,0.384591
 92.3000, 95.0000, 20.6000, 31.1400, 12.8000, 23.7100, 26.7100, 23.6958, 0.766837,148.4800, 51.7400,0.516235
